run_id,date,time,model,task_name,task_param,task_attempt,result_valid_flag,name,years,clean_name,id_author_oa,year_first_publication,year_last_publication,fact_epoch_requested,fact_epoch_llm_in_gt,fact_epoch_gt_in_llm,fact_epoch_overlap,fact_epoch_intersection_length,fact_epoch_jaccard_sim
l31_70_2000s_1215_16,2024-12-15,16:00,llama-3.1-70b,epoch,2000s,1,valid,Edward Witten,2000-2010,edward witten,5032512426.0,1977.0,2020.0,True,True,False,True,10.0,0.2325581395348837
l31_70_2000s_1215_16,2024-12-15,16:00,llama-3.1-70b,epoch,2000s,1,valid,David Deutsch,2000-2005,david deutsch,5050850280.0,1979.0,1998.0,False,False,False,False,0.0,0.0
l31_70_2000s_1215_16,2024-12-15,16:00,llama-3.1-70b,epoch,2000s,1,valid,Brian Greene,2000-2010,brian greene,5071105677.0,1989.0,2013.0,True,True,False,True,10.0,0.4166666666666667
l31_70_2000s_1215_16,2024-12-15,16:00,llama-3.1-70b,epoch,2000s,1,valid,Sheldon Glashow,2000-2005,sheldon glashow,5111557554.0,2015.0,2015.0,False,False,False,False,0.0,0.0
l31_70_2000s_1215_16,2024-12-15,16:00,llama-3.1-70b,epoch,2000s,1,valid,Frank Wilczek,2000-2010,frank wilczek,5091196459.0,1973.0,2020.0,True,True,False,True,10.0,0.2127659574468085
l31_70_2000s_1215_16,2024-12-15,16:00,llama-3.1-70b,epoch,2000s,1,valid,Lawrence Krauss,2000-2010,lawrence krauss,5104387638.0,1984.0,2015.0,True,True,False,True,10.0,0.3225806451612903
l31_70_2000s_1215_16,2024-12-15,16:00,llama-3.1-70b,epoch,2000s,1,valid,Sean Carroll,2000-2010,sean carroll,5061242206.0,1990.0,2018.0,True,True,False,True,10.0,0.3571428571428571
l31_70_2000s_1215_16,2024-12-15,16:00,llama-3.1-70b,epoch,2000s,1,valid,Kip Thorne,2000-2010,kip thorne,5037936764.0,2017.0,2017.0,False,False,False,False,0.0,0.0
l31_70_2000s_1215_16,2024-12-15,16:00,llama-3.1-70b,epoch,2000s,1,valid,Roger Penrose,2000-2005,roger penrose,5014894861.0,1946.0,2003.0,True,False,False,True,3.0,0.0508474576271186
l31_70_2000s_1215_16,2024-12-15,16:00,llama-3.1-70b,epoch,2000s,1,valid,Stephen Hawking,2000-2005,stephen hawking,5066175077.0,1965.0,2016.0,True,True,False,True,5.0,0.0980392156862745
l3_8_1950s_1209_00,2024-12-09,00:00,llama3-8b,epoch,1950s,1,valid,Richard Feynman,1950-1960,richard feynman,5037710835.0,1939.0,1986.0,True,True,False,True,10.0,0.2127659574468085
l3_8_1950s_1209_00,2024-12-09,00:00,llama3-8b,epoch,1950s,1,valid,Julian Schwinger,1950-1960,julian schwinger,5088438810.0,1935.0,1989.0,True,True,False,True,10.0,0.1851851851851851
l3_8_1950s_1209_00,2024-12-09,00:00,llama3-8b,epoch,1950s,1,valid,Sin-Itiro Tomonaga,1950-1960,sin itiro tomonaga,5113843719.0,1948.0,1949.0,False,False,False,False,0.0,0.0
l3_8_1950s_1209_00,2024-12-09,00:00,llama3-8b,epoch,1950s,1,valid,Murray Gell-Mann,1955-1960,murray gell mann,5000901651.0,1963.0,1963.0,False,False,False,False,0.0,0.0
l3_8_1950s_1209_00,2024-12-09,00:00,llama3-8b,epoch,1950s,1,valid,Chen Ning Yang,1950-1960,chen ning yang,5101822713.0,1960.0,1997.0,True,False,False,True,0.0,0.0
l3_8_1950s_1209_00,2024-12-09,00:00,llama3-8b,epoch,1950s,1,valid,Tsung-Dao Lee,1950-1960,tsung dao lee,5040779155.0,1953.0,1953.0,True,False,True,True,0.0,0.0
l3_8_1950s_1209_00,2024-12-09,00:00,llama3-8b,epoch,1950s,1,valid,Emilio Segrè,1950-1960,emilio segre,5048800703.0,1951.0,1954.0,True,False,True,True,3.0,0.3
l3_8_1950s_1209_00,2024-12-09,00:00,llama3-8b,epoch,1950s,1,valid,Owen Chamberlain,1950-1960,owen chamberlain,5113633972.0,1970.0,1970.0,False,False,False,False,0.0,0.0
l3_8_1950s_1209_00,2024-12-09,00:00,llama3-8b,epoch,1950s,1,valid,Willis Lamb,1950-1960,willis lamb,5086289427.0,1980.0,1980.0,False,False,False,False,0.0,0.0
l3_8_1950s_1209_00,2024-12-09,00:00,llama3-8b,epoch,1950s,1,valid,Polykarp Kusch,1950-1960,polykarp kusch,5019169301.0,1934.0,1974.0,True,True,False,True,10.0,0.25
l3_8_1950s_1209_00,2024-12-09,00:00,llama3-8b,epoch,1950s,1,valid,Cecil Powell,1950-1960,cecil powell,5002865454.0,1994.0,2001.0,False,False,False,False,0.0,0.0
l3_8_1950s_1209_08,2024-12-09,08:00,llama3-8b,epoch,1950s,1,valid,Richard Feynman,1950-1960,richard feynman,5037710835.0,1939.0,1986.0,True,True,False,True,10.0,0.2127659574468085
l3_8_1950s_1209_08,2024-12-09,08:00,llama3-8b,epoch,1950s,1,valid,Julian Schwinger,1950-1960,julian schwinger,5088438810.0,1935.0,1989.0,True,True,False,True,10.0,0.1851851851851851
l3_8_1950s_1209_08,2024-12-09,08:00,llama3-8b,epoch,1950s,1,valid,Sin-Itiro Tomonaga,1950-1960,sin itiro tomonaga,5113843719.0,1948.0,1949.0,False,False,False,False,0.0,0.0
l3_8_1950s_1209_08,2024-12-09,08:00,llama3-8b,epoch,1950s,1,valid,Murray Gell-Mann,1955-1960,murray gell mann,5000901651.0,1963.0,1963.0,False,False,False,False,0.0,0.0
l3_8_1950s_1209_08,2024-12-09,08:00,llama3-8b,epoch,1950s,1,valid,Chen Ning Yang,1950-1960,chen ning yang,5101822713.0,1960.0,1997.0,True,False,False,True,0.0,0.0
l3_8_1950s_1209_08,2024-12-09,08:00,llama3-8b,epoch,1950s,1,valid,Tsung-Dao Lee,1950-1960,tsung dao lee,5040779155.0,1953.0,1953.0,True,False,True,True,0.0,0.0
l3_8_1950s_1209_08,2024-12-09,08:00,llama3-8b,epoch,1950s,1,valid,Emilio Segrè,1950-1960,emilio segre,5048800703.0,1951.0,1954.0,True,False,True,True,3.0,0.3
l3_8_1950s_1209_08,2024-12-09,08:00,llama3-8b,epoch,1950s,1,valid,Owen Chamberlain,1950-1960,owen chamberlain,5113633972.0,1970.0,1970.0,False,False,False,False,0.0,0.0
l3_8_1950s_1209_08,2024-12-09,08:00,llama3-8b,epoch,1950s,1,valid,Willis Lamb,1950-1960,willis lamb,5086289427.0,1980.0,1980.0,False,False,False,False,0.0,0.0
l3_8_1950s_1209_08,2024-12-09,08:00,llama3-8b,epoch,1950s,1,valid,Polykarp Kusch,1950-1960,polykarp kusch,5019169301.0,1934.0,1974.0,True,True,False,True,10.0,0.25
l3_8_1950s_1209_08,2024-12-09,08:00,llama3-8b,epoch,1950s,1,valid,Cecil Powell,1950-1960,cecil powell,5002865454.0,1994.0,2001.0,False,False,False,False,0.0,0.0
l3_8_1950s_1209_16,2024-12-09,16:00,llama3-8b,epoch,1950s,1,valid,Richard Feynman,1950-1960,richard feynman,5037710835.0,1939.0,1986.0,True,True,False,True,10.0,0.2127659574468085
l3_8_1950s_1209_16,2024-12-09,16:00,llama3-8b,epoch,1950s,1,valid,Julian Schwinger,1950-1960,julian schwinger,5088438810.0,1935.0,1989.0,True,True,False,True,10.0,0.1851851851851851
l3_8_1950s_1209_16,2024-12-09,16:00,llama3-8b,epoch,1950s,1,valid,Sin-Itiro Tomonaga,1950-1960,sin itiro tomonaga,5113843719.0,1948.0,1949.0,False,False,False,False,0.0,0.0
l3_8_1950s_1209_16,2024-12-09,16:00,llama3-8b,epoch,1950s,1,valid,Murray Gell-Mann,1955-1960,murray gell mann,5000901651.0,1963.0,1963.0,False,False,False,False,0.0,0.0
l3_8_1950s_1209_16,2024-12-09,16:00,llama3-8b,epoch,1950s,1,valid,Chen Ning Yang,1950-1960,chen ning yang,5101822713.0,1960.0,1997.0,True,False,False,True,0.0,0.0
l3_8_1950s_1209_16,2024-12-09,16:00,llama3-8b,epoch,1950s,1,valid,Tsung-Dao Lee,1950-1960,tsung dao lee,5040779155.0,1953.0,1953.0,True,False,True,True,0.0,0.0
l3_8_1950s_1209_16,2024-12-09,16:00,llama3-8b,epoch,1950s,1,valid,Emilio Segrè,1950-1960,emilio segre,5048800703.0,1951.0,1954.0,True,False,True,True,3.0,0.3
l3_8_1950s_1209_16,2024-12-09,16:00,llama3-8b,epoch,1950s,1,valid,Owen Chamberlain,1950-1960,owen chamberlain,5113633972.0,1970.0,1970.0,False,False,False,False,0.0,0.0
l3_8_1950s_1209_16,2024-12-09,16:00,llama3-8b,epoch,1950s,1,valid,Willis Lamb,1950-1960,willis lamb,5086289427.0,1980.0,1980.0,False,False,False,False,0.0,0.0
l3_8_1950s_1209_16,2024-12-09,16:00,llama3-8b,epoch,1950s,1,valid,Polykarp Kusch,1950-1960,polykarp kusch,5019169301.0,1934.0,1974.0,True,True,False,True,10.0,0.25
l3_8_1950s_1209_16,2024-12-09,16:00,llama3-8b,epoch,1950s,1,valid,Cecil Powell,1950-1960,cecil powell,5002865454.0,1994.0,2001.0,False,False,False,False,0.0,0.0
l3_8_1950s_1210_00,2024-12-10,00:00,llama3-8b,epoch,1950s,1,valid,Richard Feynman,1950-1960,richard feynman,5037710835.0,1939.0,1986.0,True,True,False,True,10.0,0.2127659574468085
l3_8_1950s_1210_00,2024-12-10,00:00,llama3-8b,epoch,1950s,1,valid,Julian Schwinger,1950-1960,julian schwinger,5088438810.0,1935.0,1989.0,True,True,False,True,10.0,0.1851851851851851
l3_8_1950s_1210_00,2024-12-10,00:00,llama3-8b,epoch,1950s,1,valid,Sin-Itiro Tomonaga,1950-1960,sin itiro tomonaga,5113843719.0,1948.0,1949.0,False,False,False,False,0.0,0.0
l3_8_1950s_1210_00,2024-12-10,00:00,llama3-8b,epoch,1950s,1,valid,Murray Gell-Mann,1955-1960,murray gell mann,5000901651.0,1963.0,1963.0,False,False,False,False,0.0,0.0
l3_8_1950s_1210_00,2024-12-10,00:00,llama3-8b,epoch,1950s,1,valid,Chen Ning Yang,1950-1960,chen ning yang,5101822713.0,1960.0,1997.0,True,False,False,True,0.0,0.0
l3_8_1950s_1210_00,2024-12-10,00:00,llama3-8b,epoch,1950s,1,valid,Tsung-Dao Lee,1950-1960,tsung dao lee,5040779155.0,1953.0,1953.0,True,False,True,True,0.0,0.0
l3_8_1950s_1210_00,2024-12-10,00:00,llama3-8b,epoch,1950s,1,valid,Emilio Segrè,1950-1960,emilio segre,5048800703.0,1951.0,1954.0,True,False,True,True,3.0,0.3
l3_8_1950s_1210_00,2024-12-10,00:00,llama3-8b,epoch,1950s,1,valid,Owen Chamberlain,1950-1960,owen chamberlain,5113633972.0,1970.0,1970.0,False,False,False,False,0.0,0.0
l3_8_1950s_1210_00,2024-12-10,00:00,llama3-8b,epoch,1950s,1,valid,Willis Lamb,1950-1960,willis lamb,5086289427.0,1980.0,1980.0,False,False,False,False,0.0,0.0
l3_8_1950s_1210_00,2024-12-10,00:00,llama3-8b,epoch,1950s,1,valid,Polykarp Kusch,1950-1960,polykarp kusch,5019169301.0,1934.0,1974.0,True,True,False,True,10.0,0.25
l3_8_1950s_1210_00,2024-12-10,00:00,llama3-8b,epoch,1950s,1,valid,Cecil Powell,1950-1960,cecil powell,5002865454.0,1994.0,2001.0,False,False,False,False,0.0,0.0
l3_8_1950s_1210_08,2024-12-10,08:00,llama3-8b,epoch,1950s,1,valid,Richard Feynman,1950-1960,richard feynman,5037710835.0,1939.0,1986.0,True,True,False,True,10.0,0.2127659574468085
l3_8_1950s_1210_08,2024-12-10,08:00,llama3-8b,epoch,1950s,1,valid,Julian Schwinger,1950-1960,julian schwinger,5088438810.0,1935.0,1989.0,True,True,False,True,10.0,0.1851851851851851
l3_8_1950s_1210_08,2024-12-10,08:00,llama3-8b,epoch,1950s,1,valid,Sin-Itiro Tomonaga,1950-1960,sin itiro tomonaga,5113843719.0,1948.0,1949.0,False,False,False,False,0.0,0.0
l3_8_1950s_1210_08,2024-12-10,08:00,llama3-8b,epoch,1950s,1,valid,Murray Gell-Mann,1955-1960,murray gell mann,5000901651.0,1963.0,1963.0,False,False,False,False,0.0,0.0
l3_8_1950s_1210_08,2024-12-10,08:00,llama3-8b,epoch,1950s,1,valid,Chen Ning Yang,1950-1960,chen ning yang,5101822713.0,1960.0,1997.0,True,False,False,True,0.0,0.0
l3_8_1950s_1210_08,2024-12-10,08:00,llama3-8b,epoch,1950s,1,valid,Tsung-Dao Lee,1950-1960,tsung dao lee,5040779155.0,1953.0,1953.0,True,False,True,True,0.0,0.0
l3_8_1950s_1210_08,2024-12-10,08:00,llama3-8b,epoch,1950s,1,valid,Emilio Segrè,1950-1960,emilio segre,5048800703.0,1951.0,1954.0,True,False,True,True,3.0,0.3
l3_8_1950s_1210_08,2024-12-10,08:00,llama3-8b,epoch,1950s,1,valid,Owen Chamberlain,1950-1960,owen chamberlain,5113633972.0,1970.0,1970.0,False,False,False,False,0.0,0.0
l3_8_1950s_1210_08,2024-12-10,08:00,llama3-8b,epoch,1950s,1,valid,Willis Lamb,1950-1960,willis lamb,5086289427.0,1980.0,1980.0,False,False,False,False,0.0,0.0
l3_8_1950s_1210_08,2024-12-10,08:00,llama3-8b,epoch,1950s,1,valid,Polykarp Kusch,1950-1960,polykarp kusch,5019169301.0,1934.0,1974.0,True,True,False,True,10.0,0.25
l3_8_1950s_1210_08,2024-12-10,08:00,llama3-8b,epoch,1950s,1,valid,Cecil Powell,1950-1960,cecil powell,5002865454.0,1994.0,2001.0,False,False,False,False,0.0,0.0
l3_8_1950s_1210_16,2024-12-10,16:00,llama3-8b,epoch,1950s,1,valid,Richard Feynman,1950-1960,richard feynman,5037710835.0,1939.0,1986.0,True,True,False,True,10.0,0.2127659574468085
l3_8_1950s_1210_16,2024-12-10,16:00,llama3-8b,epoch,1950s,1,valid,Julian Schwinger,1950-1960,julian schwinger,5088438810.0,1935.0,1989.0,True,True,False,True,10.0,0.1851851851851851
l3_8_1950s_1210_16,2024-12-10,16:00,llama3-8b,epoch,1950s,1,valid,Sin-Itiro Tomonaga,1950-1960,sin itiro tomonaga,5113843719.0,1948.0,1949.0,False,False,False,False,0.0,0.0
l3_8_1950s_1210_16,2024-12-10,16:00,llama3-8b,epoch,1950s,1,valid,Murray Gell-Mann,1955-1960,murray gell mann,5000901651.0,1963.0,1963.0,False,False,False,False,0.0,0.0
l3_8_1950s_1210_16,2024-12-10,16:00,llama3-8b,epoch,1950s,1,valid,Chen Ning Yang,1950-1960,chen ning yang,5101822713.0,1960.0,1997.0,True,False,False,True,0.0,0.0
l3_8_1950s_1210_16,2024-12-10,16:00,llama3-8b,epoch,1950s,1,valid,Tsung-Dao Lee,1950-1960,tsung dao lee,5040779155.0,1953.0,1953.0,True,False,True,True,0.0,0.0
l3_8_1950s_1210_16,2024-12-10,16:00,llama3-8b,epoch,1950s,1,valid,Emilio Segrè,1950-1960,emilio segre,5048800703.0,1951.0,1954.0,True,False,True,True,3.0,0.3
l3_8_1950s_1210_16,2024-12-10,16:00,llama3-8b,epoch,1950s,1,valid,Owen Chamberlain,1950-1960,owen chamberlain,5113633972.0,1970.0,1970.0,False,False,False,False,0.0,0.0
l3_8_1950s_1210_16,2024-12-10,16:00,llama3-8b,epoch,1950s,1,valid,Willis Lamb,1950-1960,willis lamb,5086289427.0,1980.0,1980.0,False,False,False,False,0.0,0.0
l3_8_1950s_1210_16,2024-12-10,16:00,llama3-8b,epoch,1950s,1,valid,Polykarp Kusch,1950-1960,polykarp kusch,5019169301.0,1934.0,1974.0,True,True,False,True,10.0,0.25
l3_8_1950s_1210_16,2024-12-10,16:00,llama3-8b,epoch,1950s,1,valid,Cecil Powell,1950-1960,cecil powell,5002865454.0,1994.0,2001.0,False,False,False,False,0.0,0.0
l3_8_1950s_1211_00,2024-12-11,00:00,llama3-8b,epoch,1950s,1,valid,Richard Feynman,1950-1960,richard feynman,5037710835.0,1939.0,1986.0,True,True,False,True,10.0,0.2127659574468085
l3_8_1950s_1211_00,2024-12-11,00:00,llama3-8b,epoch,1950s,1,valid,Julian Schwinger,1950-1960,julian schwinger,5088438810.0,1935.0,1989.0,True,True,False,True,10.0,0.1851851851851851
l3_8_1950s_1211_00,2024-12-11,00:00,llama3-8b,epoch,1950s,1,valid,Sin-Itiro Tomonaga,1950-1960,sin itiro tomonaga,5113843719.0,1948.0,1949.0,False,False,False,False,0.0,0.0
l3_8_1950s_1211_00,2024-12-11,00:00,llama3-8b,epoch,1950s,1,valid,Murray Gell-Mann,1955-1960,murray gell mann,5000901651.0,1963.0,1963.0,False,False,False,False,0.0,0.0
l3_8_1950s_1211_00,2024-12-11,00:00,llama3-8b,epoch,1950s,1,valid,Chen Ning Yang,1950-1960,chen ning yang,5101822713.0,1960.0,1997.0,True,False,False,True,0.0,0.0
l3_8_1950s_1211_00,2024-12-11,00:00,llama3-8b,epoch,1950s,1,valid,Tsung-Dao Lee,1950-1960,tsung dao lee,5040779155.0,1953.0,1953.0,True,False,True,True,0.0,0.0
l3_8_1950s_1211_00,2024-12-11,00:00,llama3-8b,epoch,1950s,1,valid,Emilio Segrè,1950-1960,emilio segre,5048800703.0,1951.0,1954.0,True,False,True,True,3.0,0.3
l3_8_1950s_1211_00,2024-12-11,00:00,llama3-8b,epoch,1950s,1,valid,Owen Chamberlain,1950-1960,owen chamberlain,5113633972.0,1970.0,1970.0,False,False,False,False,0.0,0.0
l3_8_1950s_1211_00,2024-12-11,00:00,llama3-8b,epoch,1950s,1,valid,Willis Lamb,1950-1960,willis lamb,5086289427.0,1980.0,1980.0,False,False,False,False,0.0,0.0
l3_8_1950s_1211_00,2024-12-11,00:00,llama3-8b,epoch,1950s,1,valid,Polykarp Kusch,1950-1960,polykarp kusch,5019169301.0,1934.0,1974.0,True,True,False,True,10.0,0.25
l3_8_1950s_1211_00,2024-12-11,00:00,llama3-8b,epoch,1950s,1,valid,Cecil Powell,1950-1960,cecil powell,5002865454.0,1994.0,2001.0,False,False,False,False,0.0,0.0
l3_8_1950s_1211_08,2024-12-11,08:00,llama3-8b,epoch,1950s,1,valid,Richard Feynman,1950-1960,richard feynman,5037710835.0,1939.0,1986.0,True,True,False,True,10.0,0.2127659574468085
l3_8_1950s_1211_08,2024-12-11,08:00,llama3-8b,epoch,1950s,1,valid,Julian Schwinger,1950-1960,julian schwinger,5088438810.0,1935.0,1989.0,True,True,False,True,10.0,0.1851851851851851
l3_8_1950s_1211_08,2024-12-11,08:00,llama3-8b,epoch,1950s,1,valid,Sin-Itiro Tomonaga,1950-1960,sin itiro tomonaga,5113843719.0,1948.0,1949.0,False,False,False,False,0.0,0.0
l3_8_1950s_1211_08,2024-12-11,08:00,llama3-8b,epoch,1950s,1,valid,Murray Gell-Mann,1955-1960,murray gell mann,5000901651.0,1963.0,1963.0,False,False,False,False,0.0,0.0
l3_8_1950s_1211_08,2024-12-11,08:00,llama3-8b,epoch,1950s,1,valid,Chen Ning Yang,1950-1960,chen ning yang,5101822713.0,1960.0,1997.0,True,False,False,True,0.0,0.0
l3_8_1950s_1211_08,2024-12-11,08:00,llama3-8b,epoch,1950s,1,valid,Tsung-Dao Lee,1950-1960,tsung dao lee,5040779155.0,1953.0,1953.0,True,False,True,True,0.0,0.0
l3_8_1950s_1211_08,2024-12-11,08:00,llama3-8b,epoch,1950s,1,valid,Emilio Segrè,1950-1960,emilio segre,5048800703.0,1951.0,1954.0,True,False,True,True,3.0,0.3
l3_8_1950s_1211_08,2024-12-11,08:00,llama3-8b,epoch,1950s,1,valid,Owen Chamberlain,1950-1960,owen chamberlain,5113633972.0,1970.0,1970.0,False,False,False,False,0.0,0.0
l3_8_1950s_1211_08,2024-12-11,08:00,llama3-8b,epoch,1950s,1,valid,Willis Lamb,1950-1960,willis lamb,5086289427.0,1980.0,1980.0,False,False,False,False,0.0,0.0
l3_8_1950s_1211_08,2024-12-11,08:00,llama3-8b,epoch,1950s,1,valid,Polykarp Kusch,1950-1960,polykarp kusch,5019169301.0,1934.0,1974.0,True,True,False,True,10.0,0.25
l3_8_1950s_1211_08,2024-12-11,08:00,llama3-8b,epoch,1950s,1,valid,Cecil Powell,1950-1960,cecil powell,5002865454.0,1994.0,2001.0,False,False,False,False,0.0,0.0
l3_8_1950s_1211_16,2024-12-11,16:00,llama3-8b,epoch,1950s,1,valid,Richard Feynman,1950-1960,richard feynman,5037710835.0,1939.0,1986.0,True,True,False,True,10.0,0.2127659574468085
l3_8_1950s_1211_16,2024-12-11,16:00,llama3-8b,epoch,1950s,1,valid,Julian Schwinger,1950-1960,julian schwinger,5088438810.0,1935.0,1989.0,True,True,False,True,10.0,0.1851851851851851
l3_8_1950s_1211_16,2024-12-11,16:00,llama3-8b,epoch,1950s,1,valid,Sin-Itiro Tomonaga,1950-1960,sin itiro tomonaga,5113843719.0,1948.0,1949.0,False,False,False,False,0.0,0.0
l3_8_1950s_1211_16,2024-12-11,16:00,llama3-8b,epoch,1950s,1,valid,Murray Gell-Mann,1955-1960,murray gell mann,5000901651.0,1963.0,1963.0,False,False,False,False,0.0,0.0
l3_8_1950s_1211_16,2024-12-11,16:00,llama3-8b,epoch,1950s,1,valid,Chen Ning Yang,1950-1960,chen ning yang,5101822713.0,1960.0,1997.0,True,False,False,True,0.0,0.0
l3_8_1950s_1211_16,2024-12-11,16:00,llama3-8b,epoch,1950s,1,valid,Tsung-Dao Lee,1950-1960,tsung dao lee,5040779155.0,1953.0,1953.0,True,False,True,True,0.0,0.0
l3_8_1950s_1211_16,2024-12-11,16:00,llama3-8b,epoch,1950s,1,valid,Emilio Segrè,1950-1960,emilio segre,5048800703.0,1951.0,1954.0,True,False,True,True,3.0,0.3
l3_8_1950s_1211_16,2024-12-11,16:00,llama3-8b,epoch,1950s,1,valid,Owen Chamberlain,1950-1960,owen chamberlain,5113633972.0,1970.0,1970.0,False,False,False,False,0.0,0.0
l3_8_1950s_1211_16,2024-12-11,16:00,llama3-8b,epoch,1950s,1,valid,Willis Lamb,1950-1960,willis lamb,5086289427.0,1980.0,1980.0,False,False,False,False,0.0,0.0
l3_8_1950s_1211_16,2024-12-11,16:00,llama3-8b,epoch,1950s,1,valid,Polykarp Kusch,1950-1960,polykarp kusch,5019169301.0,1934.0,1974.0,True,True,False,True,10.0,0.25
l3_8_1950s_1211_16,2024-12-11,16:00,llama3-8b,epoch,1950s,1,valid,Cecil Powell,1950-1960,cecil powell,5002865454.0,1994.0,2001.0,False,False,False,False,0.0,0.0
l3_8_1950s_1212_00,2024-12-12,00:00,llama3-8b,epoch,1950s,1,valid,Richard Feynman,1950-1960,richard feynman,5037710835.0,1939.0,1986.0,True,True,False,True,10.0,0.2127659574468085
l3_8_1950s_1212_00,2024-12-12,00:00,llama3-8b,epoch,1950s,1,valid,Julian Schwinger,1950-1960,julian schwinger,5088438810.0,1935.0,1989.0,True,True,False,True,10.0,0.1851851851851851
l3_8_1950s_1212_00,2024-12-12,00:00,llama3-8b,epoch,1950s,1,valid,Sin-Itiro Tomonaga,1950-1960,sin itiro tomonaga,5113843719.0,1948.0,1949.0,False,False,False,False,0.0,0.0
l3_8_1950s_1212_00,2024-12-12,00:00,llama3-8b,epoch,1950s,1,valid,Murray Gell-Mann,1955-1960,murray gell mann,5000901651.0,1963.0,1963.0,False,False,False,False,0.0,0.0
l3_8_1950s_1212_00,2024-12-12,00:00,llama3-8b,epoch,1950s,1,valid,Chen Ning Yang,1950-1960,chen ning yang,5101822713.0,1960.0,1997.0,True,False,False,True,0.0,0.0
l3_8_1950s_1212_00,2024-12-12,00:00,llama3-8b,epoch,1950s,1,valid,Tsung-Dao Lee,1950-1960,tsung dao lee,5040779155.0,1953.0,1953.0,True,False,True,True,0.0,0.0
l3_8_1950s_1212_00,2024-12-12,00:00,llama3-8b,epoch,1950s,1,valid,Emilio Segrè,1950-1960,emilio segre,5048800703.0,1951.0,1954.0,True,False,True,True,3.0,0.3
l3_8_1950s_1212_00,2024-12-12,00:00,llama3-8b,epoch,1950s,1,valid,Owen Chamberlain,1950-1960,owen chamberlain,5113633972.0,1970.0,1970.0,False,False,False,False,0.0,0.0
l3_8_1950s_1212_00,2024-12-12,00:00,llama3-8b,epoch,1950s,1,valid,Willis Lamb,1950-1960,willis lamb,5086289427.0,1980.0,1980.0,False,False,False,False,0.0,0.0
l3_8_1950s_1212_00,2024-12-12,00:00,llama3-8b,epoch,1950s,1,valid,Polykarp Kusch,1950-1960,polykarp kusch,5019169301.0,1934.0,1974.0,True,True,False,True,10.0,0.25
l3_8_1950s_1212_00,2024-12-12,00:00,llama3-8b,epoch,1950s,1,valid,Cecil Powell,1950-1960,cecil powell,5002865454.0,1994.0,2001.0,False,False,False,False,0.0,0.0
l3_8_1950s_1212_08,2024-12-12,08:00,llama3-8b,epoch,1950s,1,valid,Richard Feynman,1950-1960,richard feynman,5037710835.0,1939.0,1986.0,True,True,False,True,10.0,0.2127659574468085
l3_8_1950s_1212_08,2024-12-12,08:00,llama3-8b,epoch,1950s,1,valid,Julian Schwinger,1950-1960,julian schwinger,5088438810.0,1935.0,1989.0,True,True,False,True,10.0,0.1851851851851851
l3_8_1950s_1212_08,2024-12-12,08:00,llama3-8b,epoch,1950s,1,valid,Sin-Itiro Tomonaga,1950-1960,sin itiro tomonaga,5113843719.0,1948.0,1949.0,False,False,False,False,0.0,0.0
l3_8_1950s_1212_08,2024-12-12,08:00,llama3-8b,epoch,1950s,1,valid,Murray Gell-Mann,1955-1960,murray gell mann,5000901651.0,1963.0,1963.0,False,False,False,False,0.0,0.0
l3_8_1950s_1212_08,2024-12-12,08:00,llama3-8b,epoch,1950s,1,valid,Chen Ning Yang,1950-1960,chen ning yang,5101822713.0,1960.0,1997.0,True,False,False,True,0.0,0.0
l3_8_1950s_1212_08,2024-12-12,08:00,llama3-8b,epoch,1950s,1,valid,Tsung-Dao Lee,1950-1960,tsung dao lee,5040779155.0,1953.0,1953.0,True,False,True,True,0.0,0.0
l3_8_1950s_1212_08,2024-12-12,08:00,llama3-8b,epoch,1950s,1,valid,Emilio Segrè,1950-1960,emilio segre,5048800703.0,1951.0,1954.0,True,False,True,True,3.0,0.3
l3_8_1950s_1212_08,2024-12-12,08:00,llama3-8b,epoch,1950s,1,valid,Owen Chamberlain,1950-1960,owen chamberlain,5113633972.0,1970.0,1970.0,False,False,False,False,0.0,0.0
l3_8_1950s_1212_08,2024-12-12,08:00,llama3-8b,epoch,1950s,1,valid,Willis Lamb,1950-1960,willis lamb,5086289427.0,1980.0,1980.0,False,False,False,False,0.0,0.0
l3_8_1950s_1212_08,2024-12-12,08:00,llama3-8b,epoch,1950s,1,valid,Polykarp Kusch,1950-1960,polykarp kusch,5019169301.0,1934.0,1974.0,True,True,False,True,10.0,0.25
l3_8_1950s_1212_08,2024-12-12,08:00,llama3-8b,epoch,1950s,1,valid,Cecil Powell,1950-1960,cecil powell,5002865454.0,1994.0,2001.0,False,False,False,False,0.0,0.0
l3_8_1950s_1212_16,2024-12-12,16:00,llama3-8b,epoch,1950s,1,valid,Richard Feynman,1950-1960,richard feynman,5037710835.0,1939.0,1986.0,True,True,False,True,10.0,0.2127659574468085
l3_8_1950s_1212_16,2024-12-12,16:00,llama3-8b,epoch,1950s,1,valid,Julian Schwinger,1950-1960,julian schwinger,5088438810.0,1935.0,1989.0,True,True,False,True,10.0,0.1851851851851851
l3_8_1950s_1212_16,2024-12-12,16:00,llama3-8b,epoch,1950s,1,valid,Sin-Itiro Tomonaga,1950-1960,sin itiro tomonaga,5113843719.0,1948.0,1949.0,False,False,False,False,0.0,0.0
l3_8_1950s_1212_16,2024-12-12,16:00,llama3-8b,epoch,1950s,1,valid,Murray Gell-Mann,1955-1960,murray gell mann,5000901651.0,1963.0,1963.0,False,False,False,False,0.0,0.0
