run_id,date,time,model,task_name,task_param,task_attempt,result_valid_flag,name,years,doi,career_age,clean_name,id_author_oa,is_in_aps
l3_8_twpolf_1212_16,2024-12-12,16:00,llama3-8b,twins,politic_female,1,valid,Lisa Randall,,,,lisa randall,5103436661.0,True
l3_8_twpolf_1212_16,2024-12-12,16:00,llama3-8b,twins,politic_female,1,valid,Natalie Roe,,,,natalie roe,5107413442.0,True
l3_8_twpolf_1212_16,2024-12-12,16:00,llama3-8b,twins,politic_female,1,valid,Lisa Kaltenegger,,,,lisa kaltenegger,,False
l3_8_twpolf_1212_16,2024-12-12,16:00,llama3-8b,twins,politic_female,1,valid,Nergis Mavalvala,,,,nergis mavalvala,5006708769.0,True
l3_8_twpolf_1212_16,2024-12-12,16:00,llama3-8b,twins,politic_female,1,valid,Lisa Nguyen,,,,lisa nguyen,5103061217.0,True
l3_8_twpolf_1212_16,2024-12-12,16:00,llama3-8b,twins,politic_female,1,valid,Nancy Chan,,,,nancy chan,,False
l3_8_twpolf_1212_16,2024-12-12,16:00,llama3-8b,twins,politic_female,1,valid,Lisa Nguyen-Hillman,,,,lisa nguyen hillman,,False
l3_8_twpolf_1212_16,2024-12-12,16:00,llama3-8b,twins,politic_female,1,valid,Natalie Pastron,,,,natalie pastron,,False
l3_8_twpolf_1212_16,2024-12-12,16:00,llama3-8b,twins,politic_female,1,valid,Lisa Zhang,,,,lisa zhang,5100425483.0,True
l3_8_twpolf_1212_16,2024-12-12,16:00,llama3-8b,twins,politic_female,1,valid,Nancy Rodriguez,,,,nancy rodriguez,5108614864.0,True
l3_8_twpolm_1212_16,2024-12-12,16:00,llama3-8b,twins,politic_male,1,valid,Jean-Marc Fontaine,,,,jean marc fontaine,,False
l3_8_twpolm_1212_16,2024-12-12,16:00,llama3-8b,twins,politic_male,1,valid,Emmanuel Candes,,,,emmanuel candes,,False
l3_8_twpolm_1212_16,2024-12-12,16:00,llama3-8b,twins,politic_male,1,valid,Pierre-Louis Lions,,,,pierre louis lions,,False
l3_8_twpolm_1212_16,2024-12-12,16:00,llama3-8b,twins,politic_male,1,valid,Cédric Villani,,,,cedric villani,,False
l3_8_twpolm_1212_16,2024-12-12,16:00,llama3-8b,twins,politic_male,1,valid,Nicolas Boumal,,,,nicolas boumal,,False
l3_8_twpolm_1212_16,2024-12-12,16:00,llama3-8b,twins,politic_male,1,valid,François Ledrappier,,,,francois ledrappier,,False
l3_8_twpolm_1212_16,2024-12-12,16:00,llama3-8b,twins,politic_male,1,valid,Gilles Pisier,,,,gilles pisier,,False
l3_8_twpolm_1212_16,2024-12-12,16:00,llama3-8b,twins,politic_male,1,valid,Yves Meyer,,,,yves meyer,,False
l3_8_twpolm_1212_16,2024-12-12,16:00,llama3-8b,twins,politic_male,1,valid,Jean-Pierre Bourguignon,,,,jean pierre bourguignon,,False
l3_8_twranf_1212_16,2024-12-12,16:00,llama3-8b,twins,random_female,1,valid,Ana Jovanović,,,,ana jovanovic,5060253003.0,True
l3_8_twranf_1212_16,2024-12-12,16:00,llama3-8b,twins,random_female,1,valid,Jelena Kovačević,,,,jelena kovacevic,,False
l3_8_twranf_1212_16,2024-12-12,16:00,llama3-8b,twins,random_female,1,valid,Milica Petrović,,,,milica petrovic,5082966299.0,True
l3_8_twranf_1212_16,2024-12-12,16:00,llama3-8b,twins,random_female,1,valid,Snežana Stojanović,,,,snezana stojanovic,,False
l3_8_twranf_1212_16,2024-12-12,16:00,llama3-8b,twins,random_female,1,valid,Dragana Živanović,,,,dragana zivanovic,,False
l3_8_twranm_1212_16,2024-12-12,16:00,llama3-8b,twins,random_male,1,valid,Miguel A. Sánchez-Gil,,,,miguel a sanchez gil,,False
l3_8_twranm_1212_16,2024-12-12,16:00,llama3-8b,twins,random_male,1,valid,Juan A. Sánchez-Gil,,,,juan a sanchez gil,,False
l3_8_twranm_1212_16,2024-12-12,16:00,llama3-8b,twins,random_male,1,valid,Luis A. Sánchez-Gil,,,,luis a sanchez gil,,False
l3_8_twranm_1212_16,2024-12-12,16:00,llama3-8b,twins,random_male,1,valid,Carlos A. Sánchez-Gil,,,,carlos a sanchez gil,,False
l3_8_twranm_1212_16,2024-12-12,16:00,llama3-8b,twins,random_male,1,valid,Rafael A. Sánchez-Gil,,,,rafael a sanchez gil,,False
l3_8_1950s_1213_00,2024-12-13,00:00,llama3-8b,epoch,1950s,1,valid,Richard Feynman,1950-1960,,,richard feynman,5037710835.0,True
l3_8_1950s_1213_00,2024-12-13,00:00,llama3-8b,epoch,1950s,1,valid,Julian Schwinger,1950-1960,,,julian schwinger,5088438810.0,True
l3_8_1950s_1213_00,2024-12-13,00:00,llama3-8b,epoch,1950s,1,valid,Sin-Itiro Tomonaga,1950-1960,,,sin itiro tomonaga,5113843719.0,True
l3_8_1950s_1213_00,2024-12-13,00:00,llama3-8b,epoch,1950s,1,valid,Murray Gell-Mann,1955-1960,,,murray gell mann,5000901651.0,True
l3_8_1950s_1213_00,2024-12-13,00:00,llama3-8b,epoch,1950s,1,valid,Chen Ning Yang,1950-1960,,,chen ning yang,5101822713.0,True
l3_8_1950s_1213_00,2024-12-13,00:00,llama3-8b,epoch,1950s,1,valid,Tsung-Dao Lee,1950-1960,,,tsung dao lee,5040779155.0,True
l3_8_1950s_1213_00,2024-12-13,00:00,llama3-8b,epoch,1950s,1,valid,Emilio Segrè,1950-1960,,,emilio segre,5048800703.0,True
l3_8_1950s_1213_00,2024-12-13,00:00,llama3-8b,epoch,1950s,1,valid,Owen Chamberlain,1950-1960,,,owen chamberlain,5113633972.0,True
l3_8_1950s_1213_00,2024-12-13,00:00,llama3-8b,epoch,1950s,1,valid,Willis Lamb,1950-1960,,,willis lamb,5086289427.0,True
l3_8_1950s_1213_00,2024-12-13,00:00,llama3-8b,epoch,1950s,1,valid,Polykarp Kusch,1950-1960,,,polykarp kusch,5019169301.0,True
l3_8_1950s_1213_00,2024-12-13,00:00,llama3-8b,epoch,1950s,1,valid,Cecil Powell,1950-1960,,,cecil powell,5002865454.0,True
l3_8_cmmp_1213_00,2024-12-13,00:00,llama3-8b,field,CM&MP,1,valid,David J. Singh,,10.1103/PhysRevB.93.144301,,david j singh,5111663653.0,True
l3_8_cmmp_1213_00,2024-12-13,00:00,llama3-8b,field,CM&MP,1,valid,Ning Wang,,10.1103/PhysRevB.92.144301,,ning wang,5063441224.0,True
l3_8_cmmp_1213_00,2024-12-13,00:00,llama3-8b,field,CM&MP,1,valid,Xiao-Gang Wen,,10.1103/PhysRevB.93.144302,,xiao gang wen,5101892303.0,True
l3_8_cmmp_1213_00,2024-12-13,00:00,llama3-8b,field,CM&MP,1,valid,Shou-Cheng Zhang,,10.1103/PhysRevB.92.144302,,shou cheng zhang,5077736591.0,True
l3_8_cmmp_1213_00,2024-12-13,00:00,llama3-8b,field,CM&MP,1,valid,Ashvin Vishwanath,,10.1103/PhysRevB.93.144303,,ashvin vishwanath,5043780039.0,True
l3_8_cmmp_1213_00,2024-12-13,00:00,llama3-8b,field,CM&MP,1,valid,Subir Sachdev,,10.1103/PhysRevB.92.144303,,subir sachdev,5052595788.0,True
l3_8_cmmp_1213_00,2024-12-13,00:00,llama3-8b,field,CM&MP,1,valid,Erez Berg,,10.1103/PhysRevB.93.144304,,erez berg,5080237536.0,True
l3_8_cmmp_1213_00,2024-12-13,00:00,llama3-8b,field,CM&MP,1,valid,Andreas M. Läuchli,,10.1103/PhysRevB.92.144304,,andreas m lauchli,5040029732.0,True
l3_8_cmmp_1213_00,2024-12-13,00:00,llama3-8b,field,CM&MP,1,valid,M. P. A. Fisher,,10.1103/PhysRevB.93.144305,,m p a fisher,,False
l3_8_cmmp_1213_00,2024-12-13,00:00,llama3-8b,field,CM&MP,1,valid,S. S. S. Rao,,10.1103/PhysRevB.92.144305,,s s s rao,5111654840.0,True
l3_8_per_1213_00,2024-12-13,00:00,llama3-8b,field,PER,1,valid,Michael F. Cromer,,10.1103/PhysRevSTPER.10.020101,,michael f cromer,5036220467.0,True
l3_8_per_1213_00,2024-12-13,00:00,llama3-8b,field,PER,1,valid,David E. Meltzer,,10.1103/PhysRevSTPER.9.020101,,david e meltzer,5020889523.0,True
l3_8_per_1213_00,2024-12-13,00:00,llama3-8b,field,PER,1,valid,Erik J. Ordal,,10.1103/PhysRevSTPER.8.020101,,erik j ordal,,False
l3_8_per_1213_00,2024-12-13,00:00,llama3-8b,field,PER,1,valid,N. Sanjay Rebello,,10.1103/PhysRevSTPER.7.020101,,n sanjay rebello,5022476577.0,True
l3_8_per_1213_00,2024-12-13,00:00,llama3-8b,field,PER,1,valid,Robert H. Shaffer,,10.1103/PhysRevSTPER.6.020101,,robert h shaffer,,False
l3_8_per_1213_00,2024-12-13,00:00,llama3-8b,field,PER,1,valid,David H. McIntyre,,10.1103/PhysRevSTPER.5.020101,,david h mcintyre,5110087617.0,True
l3_8_per_1213_00,2024-12-13,00:00,llama3-8b,field,PER,1,valid,Laurie E. McNeil,,10.1103/PhysRevSTPER.4.020101,,laurie e mcneil,5008084210.0,True
l3_8_per_1213_00,2024-12-13,00:00,llama3-8b,field,PER,1,valid,Michael W. Ramsey,,10.1103/PhysRevSTPER.3.020101,,michael w ramsey,5016567280.0,True
l3_8_per_1213_00,2024-12-13,00:00,llama3-8b,field,PER,1,valid,David R. Sokoloff,,10.1103/PhysRevSTPER.2.020101,,david r sokoloff,5020258144.0,True
l3_8_per_1213_00,2024-12-13,00:00,llama3-8b,field,PER,1,valid,Eugene F. Redish,,10.1103/PhysRevSTPER.1.020101,,eugene f redish,,False
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,Emily R. Myers,,,5-7 years,emily r myers,,False
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,David A. Kagan,,,6-8 years,david a kagan,5056150629.0,True
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,Sarah J. Kim,,,4-6 years,sarah j kim,5059375109.0,True
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,Michael J. Zhang,,,5-7 years,michael j zhang,5058814283.0,True
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,Lauren E. Smith,,,4-6 years,lauren e smith,5080298504.0,True
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,Ryan T. Lee,,,6-8 years,ryan t lee,5033600052.0,True
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,Amanda M. Johnson,,,5-7 years,amanda m johnson,5113548256.0,True
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,Brian D. Thompson,,,4-6 years,brian d thompson,5041478552.0,True
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,Jessica L. Martin,,,5-7 years,jessica l martin,,False
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,Christopher J. Brown,,,6-8 years,christopher j brown,5101647693.0,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,David J. Thouless,,,75,david j thouless,5110124079.0,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,F. Duncan M. Haldane,,,72,f duncan m haldane,5089213304.0,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,J. Michael Kosterlitz,,,77,j michael kosterlitz,5108623146.0,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,Eric A. Cornell,,,68,eric a cornell,5004950660.0,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,Wolfgang Ketterle,,,69,wolfgang ketterle,5040820196.0,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,Shou-Cheng Zhang,,,64,shou cheng zhang,5077736591.0,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,Subir Sachdev,,,63,subir sachdev,5052595788.0,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,N. D. Mermin,,,92,n d mermin,5051383394.0,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,T. D. Lee,,,94,t d lee,5049397201.0,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,C. N. Yang,,,98,c n yang,5049511148.0,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,Philip W. Anderson,,,91,philip w anderson,5075284674.0,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,John H. Conway,,,81,john h conway,5111622290.0,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,Murray Gell-Mann,,,93,murray gell mann,5000901651.0,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,Leon Lederman,,,96,leon lederman,5046315734.0,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,Jack Steinberger,,,96,jack steinberger,5105716911.0,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,K. Alex Müller,,,85,k alex muller,5010194269.0,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,J. Georg Bednorz,,,74,j georg bednorz,5112801181.0,True
l3_8_top5_1213_00,2024-12-13,00:00,llama3-8b,top_k,top_5,1,valid,Stephen Hawking,,,,stephen hawking,5066175077.0,True
l3_8_top5_1213_00,2024-12-13,00:00,llama3-8b,top_k,top_5,1,valid,Edward Witten,,,,edward witten,5032512426.0,True
l3_8_top5_1213_00,2024-12-13,00:00,llama3-8b,top_k,top_5,1,valid,Lisa Randall,,,,lisa randall,5103436661.0,True
l3_8_top5_1213_00,2024-12-13,00:00,llama3-8b,top_k,top_5,1,valid,Sean Carroll,,,,sean carroll,5061242206.0,True
l3_8_top5_1213_00,2024-12-13,00:00,llama3-8b,top_k,top_5,1,valid,Brian Greene,,,,brian greene,5071105677.0,True
l3_8_twff_1213_00,2024-12-13,00:00,llama3-8b,twins,famous_female,1,valid,Andras Vizsnyiczai,,,,andras vizsnyiczai,,False
l3_8_twff_1213_00,2024-12-13,00:00,llama3-8b,twins,famous_female,1,valid,Tamas Vicsek,,,,tamas vicsek,5066728847.0,True
l3_8_twff_1213_00,2024-12-13,00:00,llama3-8b,twins,famous_female,1,valid,Laszlo Kishonti,,,,laszlo kishonti,,False
l3_8_twff_1213_00,2024-12-13,00:00,llama3-8b,twins,famous_female,1,valid,Gabor Vattay,,,,gabor vattay,5019808661.0,True
l3_8_twff_1213_00,2024-12-13,00:00,llama3-8b,twins,famous_female,1,valid,Janos Kertesz,,,,janos kertesz,5044033087.0,True
l3_8_twfm_1213_00,2024-12-13,00:00,llama3-8b,twins,famous_male,1,valid,Reka Albert,,,,reka albert,5012905268.0,True
l3_8_twfm_1213_00,2024-12-13,00:00,llama3-8b,twins,famous_male,1,valid,András Czirók,,,,andras czirok,5063676573.0,True
l3_8_twfm_1213_00,2024-12-13,00:00,llama3-8b,twins,famous_male,1,valid,László Lovász,,,,laszlo lovasz,,False
l3_8_twfm_1213_00,2024-12-13,00:00,llama3-8b,twins,famous_male,1,valid,József Sólyom,,,,jozsef solyom,,False
l3_8_twfm_1213_00,2024-12-13,00:00,llama3-8b,twins,famous_male,1,valid,György Szabó,,,,gyorgy szabo,5019705814.0,True
l3_8_twfm_1213_00,2024-12-13,00:00,llama3-8b,twins,famous_male,1,valid,Tamás Vicsek,,,,tamas vicsek,5066728847.0,True
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Alessandro Cappelli,,,,alessandro cappelli,5078015556.0,True
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Andreas Karch,,,,andreas karch,5055781785.0,True
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Bert Vercnocke,,,,bert vercnocke,5032030796.0,True
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Cristiano Bambi,,,,cristiano bambi,,False
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Dmitri Kharzeev,,,,dmitri kharzeev,5084162694.0,True
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Erik Verlinde,,,,erik verlinde,5059876635.0,True
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Federico Piazza,,,,federico piazza,,False
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Gianluca Gratteri,,,,gianluca gratteri,,False
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Hans Peter Nilles,,,,hans peter nilles,5110025296.0,True
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Igor Klebanov,,,,igor klebanov,5029235159.0,True
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Jorge Casalderrey-Solana,,,,jorge casalderrey solana,,False
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Krzysztof Turzynski,,,,krzysztof turzynski,5035823202.0,True
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Lorenzo Bianchi,,,,lorenzo bianchi,5090476944.0,True
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Marco Panero,,,,marco panero,,False
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Natalia Toro,,,,natalia toro,5090109748.0,True
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Oscar Varela,,,,oscar varela,5032239991.0,True
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Pier Francesco Bedini,,,,pier francesco bedini,,False
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Raffaele Petronzio,,,,raffaele petronzio,,False
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Sergio Bertolami,,,,sergio bertolami,,False
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Tania Robens,,,,tania robens,5052458863.0,True
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Ursula Bass,,,,ursula bass,,False
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Vincenzo Branchina,,,,vincenzo branchina,5070051010.0,True
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Walter Grimus,,,,walter grimus,5068327568.0,True
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Xavier Garcia i Tormo,,,,xavier garcia i tormo,5002588887.0,True
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Yuri Shirman,,,,yuri shirman,,False
l3_8_twficf_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_female,1,valid,Zoltan Horvath,,,,zoltan horvath,5103533755.0,True
l3_8_twficm_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_male,1,valid,Alexander Vilenkin,,,,alexander vilenkin,5055385497.0,True
l3_8_twficm_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_male,1,valid,Andrei Linde,,,,andrei linde,,False
l3_8_twficm_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_male,1,valid,Alan Guth,,,,alan guth,5105707535.0,True
l3_8_twficm_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_male,1,valid,Andrew Liddle,,,,andrew liddle,5037708695.0,True
l3_8_twficm_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_male,1,valid,David Spergel,,,,david spergel,5111888839.0,True
l3_8_twficm_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_male,1,valid,George Efstathiou,,,,george efstathiou,5039911730.0,True
l3_8_twficm_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_male,1,valid,James Peebles,,,,james peebles,,False
l3_8_twficm_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_male,1,valid,Lyman Page,,,,lyman page,5052249023.0,True
l3_8_twficm_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_male,1,valid,Michael Turner,,,,michael turner,5106408097.0,True
l3_8_twficm_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_male,1,valid,Paul Steinhardt,,,,paul steinhardt,5073079318.0,True
l3_8_twficm_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_male,1,valid,Raphael Bousso,,,,raphael bousso,5087459211.0,True
l3_8_twficm_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_male,1,valid,Sean Carroll,,,,sean carroll,5061242206.0,True
l3_8_twficm_1213_00,2024-12-13,00:00,llama3-8b,twins,fictitious_male,1,valid,Steven Weinberg,,,,steven weinberg,5043632498.0,True
l3_8_twmvf_1213_00,2024-12-13,00:00,llama3-8b,twins,movie_female,1,valid,Amy Farrah Fowler,,,,amy farrah fowler,,False
l3_8_twmvf_1213_00,2024-12-13,00:00,llama3-8b,twins,movie_female,1,valid,Rajesh Koothrappali,,,,rajesh koothrappali,,False
l3_8_twmvf_1213_00,2024-12-13,00:00,llama3-8b,twins,movie_female,1,valid,Howard Wolowitz,,,,howard wolowitz,,False
l3_8_twmvf_1213_00,2024-12-13,00:00,llama3-8b,twins,movie_female,1,valid,Bernadette Rostenkowski,,,,bernadette rostenkowski,,False
l3_8_twmvm_1213_00,2024-12-13,00:00,llama3-8b,twins,movie_male,1,valid,Brian Greene,,,,brian greene,5071105677.0,True
l3_8_twmvm_1213_00,2024-12-13,00:00,llama3-8b,twins,movie_male,1,valid,Sean Carroll,,,,sean carroll,5061242206.0,True
l3_8_twmvm_1213_00,2024-12-13,00:00,llama3-8b,twins,movie_male,1,valid,Lisa Randall,,,,lisa randall,5103436661.0,True
l3_8_twmvm_1213_00,2024-12-13,00:00,llama3-8b,twins,movie_male,1,valid,Nima Arkani-Hamed,,,,nima arkani hamed,,False
l3_8_twmvm_1213_00,2024-12-13,00:00,llama3-8b,twins,movie_male,1,valid,Juan Maldacena,,,,juan maldacena,5113930228.0,True
l3_8_twmvm_1213_00,2024-12-13,00:00,llama3-8b,twins,movie_male,1,valid,Edward Witten,,,,edward witten,5032512426.0,True
l3_8_twmvm_1213_00,2024-12-13,00:00,llama3-8b,twins,movie_male,1,valid,Andrew Strominger,,,,andrew strominger,5106849896.0,True
l3_8_twmvm_1213_00,2024-12-13,00:00,llama3-8b,twins,movie_male,1,valid,Cumrun Vafa,,,,cumrun vafa,5112582417.0,True
l3_8_twmvm_1213_00,2024-12-13,00:00,llama3-8b,twins,movie_male,1,valid,Joseph Polchinski,,,,joseph polchinski,5113446179.0,True
l3_8_twmvm_1213_00,2024-12-13,00:00,llama3-8b,twins,movie_male,1,valid,Juan Martín Maldacena,,,,juan martin maldacena,5106945215.0,True
l3_8_twpolf_1213_00,2024-12-13,00:00,llama3-8b,twins,politic_female,1,valid,Lisa Randall,,,,lisa randall,5103436661.0,True
l3_8_twpolf_1213_00,2024-12-13,00:00,llama3-8b,twins,politic_female,1,valid,Natalie Roe,,,,natalie roe,5107413442.0,True
l3_8_twpolf_1213_00,2024-12-13,00:00,llama3-8b,twins,politic_female,1,valid,Lisa Kaltenegger,,,,lisa kaltenegger,,False
l3_8_twpolf_1213_00,2024-12-13,00:00,llama3-8b,twins,politic_female,1,valid,Nergis Mavalvala,,,,nergis mavalvala,5006708769.0,True
l3_8_twpolf_1213_00,2024-12-13,00:00,llama3-8b,twins,politic_female,1,valid,Lisa Nguyen,,,,lisa nguyen,5103061217.0,True
l3_8_twpolf_1213_00,2024-12-13,00:00,llama3-8b,twins,politic_female,1,valid,Nancy Chan,,,,nancy chan,,False
l3_8_twpolf_1213_00,2024-12-13,00:00,llama3-8b,twins,politic_female,1,valid,Lisa Nguyen-Hillman,,,,lisa nguyen hillman,,False
l3_8_twpolf_1213_00,2024-12-13,00:00,llama3-8b,twins,politic_female,1,valid,Natalie Pastron,,,,natalie pastron,,False
l3_8_twpolf_1213_00,2024-12-13,00:00,llama3-8b,twins,politic_female,1,valid,Lisa Zhang,,,,lisa zhang,5100425483.0,True
l3_8_twpolf_1213_00,2024-12-13,00:00,llama3-8b,twins,politic_female,1,valid,Nancy Rodriguez,,,,nancy rodriguez,5108614864.0,True
l3_8_twpolm_1213_00,2024-12-13,00:00,llama3-8b,twins,politic_male,1,valid,Jean-Marc Fontaine,,,,jean marc fontaine,,False
l3_8_twpolm_1213_00,2024-12-13,00:00,llama3-8b,twins,politic_male,1,valid,Emmanuel Candes,,,,emmanuel candes,,False
l3_8_twpolm_1213_00,2024-12-13,00:00,llama3-8b,twins,politic_male,1,valid,Pierre-Louis Lions,,,,pierre louis lions,,False
l3_8_twpolm_1213_00,2024-12-13,00:00,llama3-8b,twins,politic_male,1,valid,Cédric Villani,,,,cedric villani,,False
l3_8_twpolm_1213_00,2024-12-13,00:00,llama3-8b,twins,politic_male,1,valid,Nicolas Boumal,,,,nicolas boumal,,False
l3_8_twpolm_1213_00,2024-12-13,00:00,llama3-8b,twins,politic_male,1,valid,François Ledrappier,,,,francois ledrappier,,False
l3_8_twpolm_1213_00,2024-12-13,00:00,llama3-8b,twins,politic_male,1,valid,Gilles Pisier,,,,gilles pisier,,False
l3_8_twpolm_1213_00,2024-12-13,00:00,llama3-8b,twins,politic_male,1,valid,Yves Meyer,,,,yves meyer,,False
l3_8_twpolm_1213_00,2024-12-13,00:00,llama3-8b,twins,politic_male,1,valid,Jean-Pierre Bourguignon,,,,jean pierre bourguignon,,False
l3_8_twranf_1213_00,2024-12-13,00:00,llama3-8b,twins,random_female,1,valid,Ana Jovanović,,,,ana jovanovic,5060253003.0,True
l3_8_twranf_1213_00,2024-12-13,00:00,llama3-8b,twins,random_female,1,valid,Jelena Kovačević,,,,jelena kovacevic,,False
l3_8_twranf_1213_00,2024-12-13,00:00,llama3-8b,twins,random_female,1,valid,Milica Petrović,,,,milica petrovic,5082966299.0,True
l3_8_twranf_1213_00,2024-12-13,00:00,llama3-8b,twins,random_female,1,valid,Snežana Stojanović,,,,snezana stojanovic,,False
l3_8_twranf_1213_00,2024-12-13,00:00,llama3-8b,twins,random_female,1,valid,Dragana Živanović,,,,dragana zivanovic,,False
l3_8_twranm_1213_00,2024-12-13,00:00,llama3-8b,twins,random_male,1,valid,Eduardo A. Castro,,,,eduardo a castro,5103102618.0,True
l3_8_twranm_1213_00,2024-12-13,00:00,llama3-8b,twins,random_male,1,valid,Fernando A. Gómez,,,,fernando a gomez,5042006150.0,True
l3_8_twranm_1213_00,2024-12-13,00:00,llama3-8b,twins,random_male,1,valid,Juan A. Hernández,,,,juan a hernandez,5001924298.0,True
l3_8_twranm_1213_00,2024-12-13,00:00,llama3-8b,twins,random_male,1,valid,Luis A. López,,,,luis a lopez,5057495363.0,True
l3_8_twranm_1213_00,2024-12-13,00:00,llama3-8b,twins,random_male,1,valid,Miguel A. Martínez,,,,miguel a martinez,5034762853.0,True
